"","target_id","pval","qval","b","se_b","mean_obs","var_obs","tech_var","sigma_sq","smooth_sigma_sq","final_sigma_sq"
"165","SteCoe_31720",0.000194113785578705,0.0320123043598917,0.7981656308462,0.214183171368638,3.7874762271611,0.223692488024107,0.0285612844947014,0.0148680164984632,0.0264880325823314,0.0264880325823314
"166","SteCoe_23560",0.000195784338286165,0.0320932989705111,-0.477908463864481,0.128318422330207,4.94187220840127,0.0829604736043871,0.00768297698328449,0.0115723878892416,0.0120757640278914,0.0120757640278914
"167","SteCoe_10383",0.000201666302938381,0.0328595315524328,0.447103294131115,0.120288652923579,5.06895563625054,0.0673775841974894,0.00627789512280487,0.00359834155802326,0.0110853369037982,0.0110853369037982
"168","SteCoe_13602",0.000204525352499348,0.0331270200408318,-0.330525993540468,0.0890099433586871,5.90694149305971,0.0358622455983988,0.00245475318754429,0.00166260131462203,0.00705257083251572,0.00705257083251572
"169","SteCoe_12063",0.000209978666598986,0.0336174434622043,-0.337810608604204,0.0911351727810805,5.86692049953215,0.0406590850745974,0.00279463293257696,0.00577107758600228,0.00717211072882792,0.00717211072882792
"170","SteCoe_14754",0.000210024085427758,0.0336174434622043,0.46844932897932,0.126380997539209,5.17087472062056,0.0661786563103,0.00879451842387386,-0.00833421953861033,0.0103720694229327,0.0103720694229327
"171","SteCoe_2892",0.000211755753791627,0.033696408283181,0.428285870604579,0.115610372675704,5.25753048829138,0.0590081921181477,0.00620655735375325,-0.000900482646698394,0.00983235257050493,0.00983235257050493
"172","SteCoe_1465",0.000213791017924005,0.0338224848181982,-0.87429537924766,0.236159642860089,4.09573322052191,0.279511962276367,0.0202021828379443,0.0467234694610216,0.0212936451267063,0.0467234694610216
"173","SteCoe_1839",0.000217983116964724,0.0341221182516808,-0.2135814468039,0.0577682958294316,9.09307554658602,0.0159826694180907,0.000120575391060453,0.00294283673218878,0.00388403581258361,0.00388403581258361
"174","SteCoe_27588",0.000218192957840302,0.0341221182516808,0.408213870727839,0.110418665322845,5.32327702686086,0.056945395796098,0.00516647142701064,0.00410529726594492,0.00946426655500337,0.00946426655500337
"175","SteCoe_17929",0.000223952786591226,0.0346248822496241,0.218530227304284,0.0592167959975955,8.16853587168461,0.0162381131921488,0.000137636838448954,0.00241099665281789,0.00407031787541606,0.00407031787541606
"176","SteCoe_4007",0.000223952786591226,0.0346248822496241,0.218530227304284,0.0592167959975955,8.16853587168461,0.0162381131921488,0.000137636838448954,0.00241099665281789,0.00407031787541606,0.00407031787541606
"177","SteCoe_20299",0.000230162018118549,0.0351850487360889,0.536969182862444,0.145781657322885,5.69967698435892,0.105627833453814,0.00317535508957864,0.0223273948445897,0.00774905078427817,0.0223273948445897
"178","SteCoe_8905",0.000229539708592263,0.0351850487360889,-0.721640619997777,0.195881386422377,4.339745334681,0.19076212112131,0.014466906682287,0.0315765143738162,0.0179763894535204,0.0315765143738162
"179","SteCoe_28729",0.000238825237289535,0.0363054387256175,-0.55468299481628,0.150977097865203,4.29253047050226,0.0939927876583665,0.00878784950437625,-0.00653342252189704,0.0185650513913826,0.0185650513913826
"180","SteCoe_23801",0.000249195048077653,0.0376713691846723,-0.799467948942251,0.218249857722976,5.54122041631073,0.234614400772268,0.00453952312839013,0.052620077346929,0.00839646654159661,0.052620077346929
"181","SteCoe_16787",0.000262834538445139,0.0394973241325679,-0.653626478062158,0.179104277990582,4.5751272605903,0.157038780002257,0.0106250561381592,0.0278689547352739,0.0153672566478796,0.0278689547352739
"182","SteCoe_24131",0.000264176729709579,0.0394973241325679,0.577902208139783,0.158411406993571,4.54888358183889,0.1080781164642,0.0144787873909752,-0.00396301697451063,0.0156342212478443,0.0156342212478443
"183","SteCoe_6167",0.000269099443299711,0.0400134696810296,-0.554806770244355,0.152278773162151,5.44215909721975,0.113213107972885,0.00504021274865932,0.0227863769582645,0.00885482736995433,0.0227863769582645
"184","SteCoe_1261",0.000287603472274724,0.0425324895873234,0.501893304972084,0.138406851400435,4.61606933554009,0.0879406950039148,0.0080264015671999,0.00846910260769942,0.0149613462502985,0.0149613462502985
"185","SteCoe_2538",0.000294879087971813,0.0433727289881135,0.452297007408845,0.124952290585176,4.9523331279354,0.0634338165079633,0.00674506656941335,-0.00399567772319458,0.0119906233375653,0.0119906233375653
"186","SteCoe_16283",0.000297146564313046,0.0434712643092596,0.386898631719642,0.106943807763962,5.34813728821493,0.0522654735935312,0.00439315099708761,0.00541792663700833,0.00933122262577869,0.00933122262577869
"187","SteCoe_2017",0.000299964076950256,0.0436487834111947,0.738924765420709,0.204386475176997,3.92287897816615,0.201399390797364,0.0189300212061032,0.0311985762762295,0.0240436105554412,0.0311985762762295
"188","SteCoe_5489",0.000306955697490755,0.0441934999175711,-1.0357843607596,0.286971907144452,3.0333704251497,0.384200814507395,0.0506071459451272,0.0325209099337284,0.0482163046430217,0.0482163046430217
"189","SteCoe_6568",0.000305388514470314,0.0441934999175711,0.63026011916704,0.174554133269759,4.16840102522096,0.140394820760937,0.0163262662993026,0.0119757009236331,0.0202367082305656,0.0202367082305656
"190","SteCoe_24144",0.000313804874645892,0.0449418128631019,1.02497671512818,0.284429032895976,3.13393975474513,0.382777734033851,0.0527904816135413,0.037348923809609,0.0442893680914271,0.0442893680914271
"191","SteCoe_6771",0.000317226924085642,0.0451940410015414,0.479710074833397,0.133222810722482,4.82892680447407,0.0850100123361175,0.00731214129088256,0.0139858394652752,0.013026727124376,0.0139858394652752
"192","SteCoe_24295",0.000333363242929512,0.0472455583508071,-0.222342034625215,0.0619701149662221,7.82550546435883,0.0149265121690803,0.000356114221134953,-0.000228490140206626,0.00425223995757718,0.00425223995757718
